bar_ts,trade_date,nav,capital_used,capital_usage,return_rate
2025-03-21T21:30:00.000000,2025-03-21,983535.6415350722,20163.864583289585,0.020501407098799638,-0.0164584384309856
2025-03-21T21:45:00.000000,2025-03-21,983417.0684344998,19922.43768386204,0.02025838103011222,-0.016577012245265532
2025-03-21T22:00:00.000000,2025-03-21,983589.9251593567,20064.580959005158,0.020399335582615273,-0.016404154479960686
2025-03-21T22:15:00.000000,2025-03-21,983782.9007924992,20216.60532586264,0.02054986451744271,-0.016211177685271694
2025-03-21T22:30:00.000000,2025-03-21,983675.8377648804,20143.668353481404,0.02047795379344895,-0.01631824135731741
2025-03-21T22:45:00.000000,2025-03-21,983639.6873427854,20134.818775576412,0.020469709625044536,-0.016354391997006612
2025-03-21T23:00:00.000000,2025-03-21,983679.2117096429,20215.294408718924,0.020550697999995923,-0.016314867392246635
2025-03-21T23:15:00.000000,2025-03-21,983516.2747372617,20018.231381100166,0.020353736786356557,-0.01647780534536747
2025-03-21T23:30:00.000000,2025-03-21,983558.5369206904,20080.969197671424,0.02041664877470395,-0.016435542907556888
2025-03-21T23:45:00.000000,2025-03-21,983581.0369206904,20103.469197671424,0.02043905732527094,-0.016413042772126407
2025-03-22T00:00:00.000000,2025-03-22,983575.2432234524,20094.262894909545,0.020429817681314345,-0.016418836504237477
2025-03-22T00:15:00.000000,2025-03-22,983580.0054068811,20119.500711480803,0.020455377906099154,-0.016414074292144587
2025-03-22T00:30:00.000000,2025-03-22,983630.4423792623,20204.06373909957,0.020540299352904134,-0.01636363701617638
2025-03-22T00:45:00.000000,2025-03-22,983437.1486820242,20007.35743633769,0.02034431733959919,-0.016556931876875347
2025-03-22T01:00:00.000000,2025-03-22,983430.3234709767,20014.182647385198,0.0203513987414441,-0.01656375712900482
2025-03-22T01:15:00.000000,2025-03-22,983433.7360765004,20010.770041861444,0.020347858028235088,-0.016560344502940194
2025-03-22T01:30:00.000000,2025-03-22,983390.4423792623,19964.06373909957,0.020301258664663802,-0.016603638460768844
2025-03-22T01:45:00.000000,2025-03-22,983387.0297737386,19967.47634462332,0.02030479937204125,-0.01660705108683347
2025-03-22T02:00:00.000000,2025-03-22,983393.8549847861,19960.651133575815,0.020297717981860506,-0.016600225834704108
2025-03-22T02:15:00.000000,2025-03-22,983388.7360765005,19965.770041861444,0.020303029015280742,-0.016605344773801156
2025-03-22T02:30:00.000000,2025-03-22,983390.4423792624,19964.06373909957,0.0203012586646638,-0.016603638460768733
2025-03-24T09:15:00.000000,2025-03-24,983393.1415350724,20021.364583289585,0.020359471443980506,-0.016600939288712202
2025-03-24T09:30:00.000000,2025-03-24,983370.9982599292,19968.5078584327,0.020306179350181048,-0.016623082697138636
2025-03-24T09:45:00.000000,2025-03-24,983315.760443358,19933.745675003956,0.020271968046170864,-0.016678320846193806
2025-03-24T10:00:00.000000,2025-03-24,983315.4037185011,19964.102399860843,0.020302847208906405,-0.016678677573197853
2025-03-24T10:15:00.000000,2025-03-24,983315.7217825967,20008.784335765235,0.02034828071241702,-0.01667835950718788
2025-03-24T10:45:00.000000,2025-03-24,983270.4037185011,19919.102399860843,0.02025801074102445,-0.016723677844058926
2025-03-24T11:00:00.000000,2025-03-24,983236.3163240248,19878.189794337093,0.02021710291240529,-0.01675776544371188
2025-03-24T11:15:00.000000,2025-03-24,983195.0469936442,19874.45912471773,0.020214157084587313,-0.016799035022498132
2025-03-24T11:30:00.000000,2025-03-24,983235.2848102155,19894.221308146472,0.020233428982348273,-0.01675879696373006
2025-03-24T13:45:00.000000,2025-03-24,983245.1659019298,19914.3402164321,0.020253687388500606,-0.01674891581254001
2025-03-24T14:00:00.000000,2025-03-24,983231.5154798349,19927.99063852711,0.020267851797653055,-0.016762566316798733
2025-03-24T14:15:00.000000,2025-03-24,983175.959599168,19848.546519193977,0.020188193502296423,-0.016818122531863988
