trade_date,bar_ts,future_ts_code,future_close,future_per_unit,call_ts_code,call_close,put_ts_code,put_close,option_per_unit,rate,ttm,iv_call_used,iv_put_used,delta_call,delta_put,combo_delta,target_future_position,gamma_call,gamma_put,vega_call,vega_put,theta_call,theta_put,nav,margin_by_future,cash,pnl,pnl_future,pnl_call,pnl_put,pnl_option,cash_future,cash_call,cash_put,cash_option,nav_future,nav_call,nav_put,nav_option,capital_used,capital_future,capital_call,capital_put,capital_option,fee,fee_future,fee_call,fee_put,fee_option,slippage,name
2025-01-20,2025-01-20T15:00:00.000000,AG2503.SHF,7758.0,15.0,AG2503C7900.SHF,144.5,AG2503P7900.SHF,310.0,15.0,0.00016920856164383562,0.0958904109589041,0.23445391565561297,0.20532680287957186,0.47008806309619156,-0.5316986304923891,-0.061610567396197524,0.061610567396197524,-1.0269508580569228e-14,1.4937467026282513e-14,9.662936091134515,9.664561537862934,-4.739521963042847,-4.146326445036067,1000612.6614981988,1075.5508035102444,992719.6106946887,1.9135082975531077,-58.08649170244688,-840.0,900.0,60.0,-52.10034777970308,0.0,0.0,0.0,-58.09483512583146,-840.0,900.0,60.0,,1075.5508035102444,2167.5,4650.0,6817.5,0.008343423384579272,0.008343423384579272,0.0,0.0,0.0,0.0016685178251340826,mtm
2025-01-21,2025-01-21T15:00:00.000000,AG2503.SHF,7773.0,15.0,AG2503C7900.SHF,147.0,AG2503P7900.SHF,273.5,15.0,0.00017014993150684933,0.09315068493150686,0.2146497741341591,0.24042899847030635,0.3813272947190883,-0.6171777923456033,-0.235850497626515,0.235850497626515,-6.214012766690009e-15,9.560019641061552e-15,9.007315095897022,9.005900535354716,-4.164911962574266,-4.658913187780513,1000106.3651077551,4125.260800446089,989673.6043073093,-496.13762233585555,13.862377664144443,37.5,-547.5,-510.0,-3046.006387379535,0.0,0.0,0.0,3.7036095563092495,37.5,-547.5,-510.0,,4125.260800446089,2205.0,4102.5,6307.5,10.158768107835193,10.158768107835193,0.0,0.0,0.0,2.0315504665197097,mtm
2025-01-22,2025-01-22T15:00:00.000000,AG2503.SHF,7800.0,15.0,AG2503C7900.SHF,162.0,AG2503P7900.SHF,263.0,15.0,0.00017016178082191784,0.09041095890410959,0.21422115035355088,0.21380670085549353,0.38111596518699864,-0.6189076742726669,-0.23779170908566827,0.23779170908566827,-5.193156092635395e-15,4.721050993304905e-15,8.901412734825298,8.901432776963098,-4.2337641181735535,-4.220251028813152,1000269.2709870674,4173.661818902923,989720.6091681647,163.01945153873856,95.51945153873856,225.0,-157.5,67.5,47.004860855456855,0.0,0.0,0.0,95.40587931229106,225.0,-157.5,67.5,,4173.661818902923,2430.0,3945.0,6375.0,0.1135722264475023,0.1135722264475023,0.0,0.0,0.0,0.022712174072085835,mtm
2025-01-23,2025-01-23T15:00:00.000000,AG2503.SHF,7713.0,15.0,AG2503C7900.SHF,119.0,AG2503P7900.SHF,298.0,15.0,0.00017037397260273972,0.08767123287671233,0.2210944171249866,0.22228981621563432,0.4686661260935067,-0.5312637594737488,-0.0625976333802421,0.0625976333802421,-5.614494209419946e-15,2.807247104709973e-15,9.235468830706408,9.235409291569141,-4.6768684801022005,-4.696774703478297,999828.8192808701,1086.2263455911575,992487.5929352792,-430.31818035679703,-310.3181803567971,-645.0,525.0,-120.0,2766.9837671145283,0.0,0.0,0.0,-320.4517061972373,-645.0,525.0,-120.0,,1086.2263455911575,1785.0,4470.0,6255.0,10.133525840440202,10.133525840440202,0.0,0.0,0.0,2.0269078588748153,mtm
2025-01-24,2025-01-24T15:00:00.000000,AG2503.SHF,7769.0,15.0,AG2503C7900.SHF,127.5,AG2503P7900.SHF,265.5,15.0,0.0001704923287671233,0.08493150684931507,0.2149564635008574,0.20593815036118024,0.29910909524833984,-0.7013447750386532,-0.4022356797903134,0.4022356797903134,-6.54435228344083e-15,8.725803044587773e-15,7.754918732868626,7.755306478826652,-3.942501588750659,-3.7719673367874975,999501.6094540544,7031.883359678791,986574.7260943758,-307.41798796059663,52.58201203940337,127.5,-487.5,-360.0,-5912.866840903416,0.0,0.0,0.0,32.790173184217615,127.5,-487.5,-360.0,,7031.883359678791,1912.5,3982.5,5895.0,19.791838855185752,19.791838855185752,0.0,0.0,0.0,3.9579719738389576,mtm
2025-01-27,2025-01-27T15:00:00.000000,AG2503.SHF,7677.0,15.0,AG2503C7900.SHF,102.0,AG2503P7900.SHF,326.5,15.0,0.00017526649746192892,0.07671232876712329,0.2035318286716938,0.211772231683135,0.37958006141952816,-0.6199877467819187,-0.24040768536239054,0.24040768536239054,-8.447734327424897e-15,5.162504311204103e-15,8.212517019151475,8.21221093254315,-4.382828343847748,-4.554549741455105,999469.7074963597,4152.206788980794,988890.0007073792,-22.58523811063253,-555.0852381106325,-382.5,915.0,532.5,2315.2746130033256,0.0,0.0,0.0,-564.4019576946713,-382.5,915.0,532.5,,4152.206788980794,1530.0,4897.5,6427.5,9.316719584038811,9.316719584038811,0.0,0.0,0.0,1.863530269835551,mtm
2025-02-05,2025-02-05T15:00:00.000000,AG2503.SHF,8091.0,15.0,AG2503C7900.SHF,285.0,AG2503P7900.SHF,86.5,15.0,0.00018915939086294417,0.052054794520547946,0.22520697548985477,0.22738352850079538,0.6409707358131823,-0.35893686971024785,0.28203386610293446,-0.28203386610293446,-7.437535178421065e-15,4.593771727848305e-15,6.884395433451084,6.884359782047397,-6.030619119477876,-6.082896922735827,1000075.9393333193,5133.842588335003,989369.5967449845,637.9317261004453,1492.9317261004453,2745.0,-3600.0,-855.0,479.59603760538675,0.0,0.0,0.0,1461.2318369595955,2745.0,-3600.0,-855.0,,5133.842588335003,4275.0,1297.5,5572.5,31.699889140849905,31.699889140849905,0.0,0.0,0.0,6.340611889354914,mtm
2025-02-06,2025-02-06T15:00:00.000000,AG2503.SHF,8028.0,15.0,AG2503C7900.SHF,230.0,AG2503P7900.SHF,103.0,15.0,0.00018184263959390864,0.049315068493150684,0.2382453138381243,0.2267845909297466,0.7208283940362596,-0.27959783992874954,0.4412305541075101,-0.4412305541075101,-2.599792266687464e-15,6.0661819556040836e-15,6.07712021070368,6.077263545621384,-5.95130051409609,-5.659677194877645,999755.3770627251,7969.15050409407,986791.2265586313,-310.97799653272693,266.52200346727307,-825.0,247.5,-577.5,-2578.3701863532915,0.0,0.0,0.0,256.93772940577605,-825.0,247.5,-577.5,,7969.15050409407,3450.0,1545.0,4995.0,9.584274061497025,9.584274061497025,0.0,0.0,0.0,1.9170465169498558,mtm
2025-02-07,2025-02-07T15:00:00.000000,AG2503.SHF,8043.0,15.0,AG2503C7900.SHF,238.0,AG2503P7900.SHF,92.5,15.0,0.0001776918781725888,0.04657534246575343,0.22297245025634763,0.22457366973161696,0.6403517704352837,-0.3595838768342721,0.28076789360101156,-0.28076789360101156,-9.733428042459502e-15,1.9909284632303527e-15,6.494200024996071,6.49417768830556,-6.309446094500203,-6.349135075514127,999608.9197112616,5081.4944771619585,989569.9252341,-136.77687467418977,-99.27687467418977,120.0,-157.5,-37.5,2778.698675468635,0.0,0.0,0.0,-108.95735146347687,120.0,-157.5,-37.5,,5081.4944771619585,3570.0,1387.5,4957.5,9.680476789287098,9.680476789287098,0.0,0.0,0.0,1.9359017676801331,mtm
2025-02-10,2025-02-10T15:00:00.000000,AG2503.SHF,8048.0,15.0,AG2503C7900.SHF,236.5,AG2503P7900.SHF,87.5,15.0,0.00018020000000000002,0.038356164383561646,0.226968352496624,0.22322589710354804,0.6396571378309251,-0.36047945740432163,0.2791776804266035,-0.2791776804266035,-3.950251092924203e-15,6.3642934274889935e-15,5.905332663504124,5.905369408115424,-7.12642709183217,-7.003389311965535,999490.2661243759,5055.854972108654,989574.4111522675,-118.55759202007587,-21.05759202007587,-22.5,-75.0,-97.5,4.4859181674948125,0.0,0.0,0.0,-21.15358688580986,-22.5,-75.0,-97.5,,5055.854972108654,3547.5,1312.5,4860.0,0.09599486573399067,0.09599486573399067,0.0,0.0,0.0,0.019197053441451277,mtm
2025-02-11,2025-02-11T15:00:00.000000,AG2503.SHF,7962.0,15.0,AG2503C7900.SHF,181.0,AG2503P7900.SHF,98.0,15.0,0.0001951142857142857,0.03561643835616438,0.24215556249022482,0.2405546988546848,0.7196065525195072,-0.28044413682226305,0.4391624156972442,-0.4391624156972442,-1.1730909223031144e-14,3.4758249549721907e-15,5.161515968887938,5.1615281297231626,-7.172826386912533,-7.119342443407753,999165.8527990084,7866.588358498679,987114.26444051,-314.8607922496815,360.1392077503185,-832.5,157.5,-675.0,-2460.1467117575457,0.0,0.0,0.0,350.5866746324789,-832.5,157.5,-675.0,,7866.588358498679,2715.0,1470.0,4185.0,9.552533117839639,9.552533117839639,0.0,0.0,0.0,1.9106976933367132,mtm
2025-02-12,2025-02-12T15:00:00.000000,AG2503.SHF,7953.0,15.0,AG2503C7900.SHF,160.0,AG2503P7900.SHF,109.5,15.0,0.0001862142857142857,0.03287671232876712,0.24733217060565943,0.2121358850598335,0.5534237513939851,-0.44783301590918057,0.10559073548480458,-0.10559073548480458,-9.94822485793207e-15,1.2887473111412e-14,5.705268011331554,5.705628686677141,-8.792997123393775,-7.536803024046037,999062.7410186604,1889.6559651508092,993130.5850535098,-83.21307388087203,59.28692611912796,-315.0,172.5,-142.5,6016.320612999847,0.0,0.0,0.0,39.388219651976925,-315.0,172.5,-142.5,,1889.6559651508092,2400.0,1642.5,4042.5,19.898706467151037,19.898706467151037,0.0,0.0,0.0,3.9793433590931477,mtm
2025-02-13,2025-02-13T15:00:00.000000,AG2503.SHF,8019.0,15.0,AG2503C7900.SHF,195.0,AG2503P7900.SHF,80.0,15.0,0.00017927142857142856,0.030136986301369864,0.22940973922610278,0.23386933028697965,0.5524276834323874,-0.4474197768338401,0.10500790659854725,-0.10500790659854725,-3.1573741281535223e-15,1.3080549959493163e-14,5.466086317488621,5.466046584489894,-8.550222634261047,-8.710689793837957,999040.6711342388,1894.8208699216163,993020.8502643175,-22.03482812995651,-104.53482812995652,525.0,-442.5,82.5,-109.73478919233408,0.0,0.0,0.0,-104.56988442152688,525.0,-442.5,82.5,,1894.8208699216163,2925.0,1200.0,4125.0,0.03505629157036034,0.03505629157036034,0.0,0.0,0.0,0.007010557258341666,mtm
2025-02-14,2025-02-14T15:00:00.000000,AG2503.SHF,8246.0,15.0,AG2503C7900.SHF,382.0,AG2503P7900.SHF,38.0,15.0,0.0001926142857142857,0.0273972602739726,0.22931446313858028,0.2370505967736244,0.6384312690601954,-0.3613298516849624,0.27710141737523303,-0.27710141737523303,-5.74583460358579e-15,1.0165707375574858e-14,4.982611741870886,4.98256585877004,-8.602247654098761,-8.886174946920406,1000847.4771534092,5140.687027156659,989406.7901262528,1817.4480780319464,-357.5519219680534,2805.0,-630.0,2175.0,-3614.060138064762,0.0,0.0,0.0,-368.19398082972015,2805.0,-630.0,2175.0,,5140.687027156659,5730.0,570.0,6300.0,10.642058861666733,10.642058861666733,0.0,0.0,0.0,2.128624634796616,mtm
2025-02-17,2025-02-17T15:00:00.000000,AG2503.SHF,8006.0,15.0,AG2503C7900.SHF,163.5,AG2503P7900.SHF,62.5,15.0,0.0001999,0.019178082191780823,0.28064286142587663,0.2869876617193221,0.8943575675213299,-0.10556248555981136,0.7887950819615185,-0.7887950819615185,-1.4108737334228854e-14,-5.1870357846429615e-16,2.097963683908003,2.0979572143664136,-6.431720562673775,-6.589136031296588,998904.3206823345,14207.539312892923,981306.7813694419,-1912.4348974491613,997.5651025508389,-3277.5,367.5,-2910.0,-8100.008756810899,0.0,0.0,0.0,966.8435289253644,-3277.5,367.5,-2910.0,,14207.539312892923,2452.5,937.5,3390.0,30.72157362547451,30.72157362547451,0.0,0.0,0.0,6.144929218013452,mtm
2025-02-18,2025-02-18T15:00:00.000000,AG2503.SHF,8064.0,15.0,AG2503C7900.SHF,193.5,AG2503P7900.SHF,36.5,15.0,0.00021630000000000003,0.01643835616438356,0.23179383575916285,0.24386964246630663,0.7033663422154598,-0.32405100985167457,0.37931533236378523,-0.37931533236378523,0.0033762604105390852,0.009682923887759326,3.4904446875759807,3.857837125932277,-10.443724215100758,-11.000038406838684,998253.3011492387,6882.9856201475595,987920.3155290916,-626.2517213065211,-686.2517213065211,450.0,-390.0,60.0,6613.5341596496455,0.0,0.0,0.0,-711.0195330957175,450.0,-390.0,60.0,,6882.9856201475595,2902.5,547.5,3450.0,24.76781178919647,24.76781178919647,0.0,0.0,0.0,4.9530670511310175,mtm
2025-02-19,2025-02-19T15:00:00.000000,AG2504.SHF,8132.0,15.0,AG2504C8100.SHF,257.5,AG2504P8100.SHF,229.0,15.0,0.00017700117808219177,0.09315068493150686,0.2,0.2,0.4678005876302098,-0.5321994123698007,-0.06439882473959091,0.06439882473959091,-3.0405949110504226e-15,6.515560523679477e-15,9.820457474572608,9.820457474566213,-4.231850699831654,-4.226161467997656,998301.6583045974,1178.4231267899208,989825.7351778079,0.0,0.0,0.0,0.0,0.0,-1182.3512038792205,-3864.43125,-3436.7175,-7301.148749999999,-3.928077089299736,-1.9312500000000001,-1.7175,-3.64875,8475.923126789921,1178.4231267899208,3862.5,3435.0,7297.5,7.576827089299736,3.928077089299736,1.9312500000000001,1.7175,3.64875,0.7855368641731405,open
2025-02-20,2025-02-20T15:00:00.000000,AG2504.SHF,8147.0,15.0,AG2504C8100.SHF,270.0,AG2504P8100.SHF,223.0,15.0,0.00017780934246575345,0.09041095890410959,0.24369262702763073,0.2473837673664093,0.55908823142289,-0.4406934360429581,0.11839479537993192,-0.11839479537993192,-8.15796647470026e-15,3.864299909068545e-15,9.700806234079069,9.700610001114583,-5.249188780874277,-5.322828683530702,998402.4800099052,2170.0483688711456,988837.4316410344,111.98973556640794,14.489735566407955,187.5,-90.0,97.5,-988.3035367734526,0.0,0.0,0.0,3.321705307772147,187.5,-90.0,97.5,,2170.0483688711456,4050.0,3345.0,7395.0,11.168030258635808,11.168030258635808,0.0,0.0,0.0,2.2338294346703615,mtm
2025-02-21,2025-02-21T15:00:00.000000,AG2504.SHF,8102.0,15.0,AG2504C8100.SHF,239.0,AG2504P8100.SHF,230.5,15.0,0.00017871093150684933,0.08767123287671233,0.2515936182439328,0.25172775499522687,0.5593261940365637,-0.44066599124244454,0.11866020279411915,-0.11866020279411915,-1.194286803373017e-14,5.544903015660436e-15,9.568216003209622,9.568209064803693,-5.514275598697793,-5.5114656405244205,998129.8803709178,2162.8998552187113,988924.4805156995,-272.58351311854597,79.91648688145403,-465.0,112.5,-352.5,87.0488746651134,0.0,0.0,0.0,79.9003610126791,-465.0,112.5,-352.5,,2162.8998552187113,3585.0,3457.5,7042.5,0.01612586877493505,0.01612586877493505,0.0,0.0,0.0,0.0032254963046170542,mtm
2025-02-24,2025-02-24T15:00:00.000000,AG2504.SHF,8087.0,15.0,AG2504C8100.SHF,209.0,AG2504P8100.SHF,224.5,15.0,0.00018313350253807104,0.07945205479452055,0.2493908665329218,0.24270554244518278,0.49210311995130424,-0.5082698156455223,-0.01616669569421808,0.01616669569421808,0.005553738807455594,0.005553920259707014,9.072188161052019,9.072485541303617,-5.725413600683112,-5.566304314722146,997608.4005103271,294.1945696933864,990811.705940634,-513.3014543713232,26.69854562867681,-450.0,-90.0,-540.0,1887.2254249345917,0.0,0.0,0.0,18.520139409266882,-450.0,-90.0,-540.0,,294.1945696933864,3135.0,3367.5,6502.5,8.17840621940993,8.17840621940993,0.0,0.0,0.0,1.6355176921119448,mtm
2025-02-25,2025-02-25T15:00:00.000000,AG2504.SHF,8017.0,15.0,AG2504C8100.SHF,150.0,AG2504P8100.SHF,231.5,15.0,0.00018480862944162437,0.07671232876712329,0.23686811029911042,0.23975514180958263,0.4686893895656428,-0.5311521424530639,-0.062462752887421036,0.062462752887421036,1.744808948797197e-15,1.3958471590377576e-14,8.901940874160235,8.901820301941429,-5.529015753327826,-5.590358148765745,996808.6415353026,1126.8314241467497,989959.3101111562,-796.9750304789289,-16.975030478928982,-885.0,105.0,-780.0,-852.3958294777943,0.0,0.0,0.0,-19.75897502443118,-885.0,105.0,-780.0,,1126.8314241467497,2250.0,3472.5,5722.5,2.783944545502199,2.783944545502199,0.0,0.0,0.0,0.55673323577685,mtm
2025-02-26,2025-02-26T15:00:00.000000,AG2504.SHF,7904.0,15.0,AG2504C8100.SHF,95.5,AG2504P8100.SHF,290.5,15.0,0.0001903989847715736,0.07397260273972603,0.2115594543516636,0.2099983261525631,0.3798053398932997,-0.6202750250415057,-0.240469685148206,0.240469685148206,-4.2720816358353125e-15,1.9786483365974077e-14,8.253624507998472,8.253684993963525,-4.750371977247283,-4.709243353670786,996759.713862989,4276.940531963763,986692.7733310255,-38.37436614417868,-105.87436614417865,-817.5,885.0,67.5,-3266.536780130705,0.0,0.0,0.0,-116.42767231369243,-817.5,885.0,67.5,,4276.940531963763,1432.5,4357.5,5790.0,10.553306169513775,10.553306169513775,0.0,0.0,0.0,2.1104501888835014,mtm
2025-02-27,2025-02-27T15:00:00.000000,AG2504.SHF,7900.0,15.0,AG2504C8100.SHF,91.0,AG2504P8100.SHF,294.5,15.0,0.0001984746192893401,0.07123287671232877,0.20377645365893843,0.20270005330443383,0.37920934430865244,-0.620844949188973,-0.2416356048803206,0.2416356048803206,-5.206773953080143e-15,1.0866310858602038e-14,8.08615869518829,8.086200441448998,-4.657632822297614,-4.626680200097383,996737.7165942279,4295.502384035373,986659.7142101927,-21.92818110889236,-14.42818110889236,-67.5,60.0,-7.5,-33.05912083270526,0.0,0.0,0.0,-14.497268761094563,-67.5,60.0,-7.5,,4295.502384035373,1365.0,4417.5,5782.5,0.0690876522022032,0.0690876522022032,0.0,0.0,0.0,0.01381614882555745,mtm
2025-02-28,2025-02-28T15:00:00.000000,AG2504.SHF,7853.0,15.0,AG2504C8100.SHF,69.5,AG2504P8100.SHF,316.0,15.0,0.00020016294416243656,0.0684931506849315,0.2033856971561909,0.20833338171243665,0.3789873967635942,-0.6207678631751984,-0.24178046641160417,0.24178046641160417,-2.7145216483361045e-15,1.2667767692235155e-14,7.9307547279584805,7.9305724461323965,-4.744470322331807,-4.853314753484881,996567.3549599521,4272.506714093851,986512.3482458583,-170.353101440626,-170.353101440626,-322.5,322.5,0.0,-147.36596433434053,0.0,0.0,0.0,-170.361634275863,-322.5,322.5,0.0,,4272.506714093851,1042.5,4740.0,5782.5,0.008532835236977872,0.008532835236977872,0.0,0.0,0.0,0.001706396407753825,mtm
2025-03-03,2025-03-03T15:00:00.000000,AG2504.SHF,7890.0,15.0,AG2504C8100.SHF,73.5,AG2504P8100.SHF,286.0,15.0,0.0001892228426395939,0.06027397260273973,0.1969009628891945,0.19635643914341924,0.22427739372246216,-0.7757424688088604,-0.5514650750863983,0.5514650750863983,-3.1283801388361006e-15,7.415419588352238e-15,5.757829966263683,5.757844039136509,-3.797016898344893,-3.7804439123892166,996293.2156995335,9790.862733845834,981109.8529656878,-255.81184114155968,134.18815885844032,60.0,-450.0,-390.0,-5402.495280170545,0.0,0.0,0.0,115.86073958143754,60.0,-450.0,-390.0,,9790.862733845834,1102.5,4290.0,5392.5,18.327419277002775,18.327419277002775,0.0,0.0,0.0,3.6651173436650732,mtm
2025-03-04,2025-03-04T15:00:00.000000,AG2504.SHF,7938.0,15.0,AG2504C8100.SHF,83.0,AG2504P8100.SHF,249.0,15.0,0.00018529949238578678,0.057534246575342465,0.19948877766728398,0.20334860086441042,0.37794839691867615,-0.6218767115573139,-0.2439283146386378,0.2439283146386378,-4.924296894759191e-15,1.4325227330208556e-14,7.288180614911763,7.288077010333127,-5.105694688707388,-5.198427501275887,996259.4631834825,4356.245995437031,986923.2171880455,-15.4451459377932,397.0548540622068,142.5,-555.0,-412.5,5813.364222357855,0.0,0.0,0.0,378.7474839490527,142.5,-555.0,-412.5,,4356.245995437031,1245.0,3735.0,4980.0,18.3073701131541,18.3073701131541,0.0,0.0,0.0,3.661840206649014,mtm
2025-03-05,2025-03-05T15:00:00.000000,AG2504.SHF,7987.0,15.0,AG2504C8100.SHF,103.0,AG2504P8100.SHF,214.5,15.0,0.00018540659898477155,0.0547945205479452,0.1961563682556152,0.2017736542224884,0.37757932756618295,-0.622172408740296,-0.24459308117411305,0.24459308117411305,-8.248611835119453e-15,9.363289110135596e-15,7.11978953313515,7.119652945505013,-5.1543700774112295,-5.295872321248709,996221.2106695824,4395.960665621043,987062.7500039614,-38.21268874060121,179.2873112593988,300.0,-517.5,-217.5,139.53281591587776,0.0,0.0,0.0,179.24748609988976,300.0,-517.5,-217.5,,4395.960665621043,1545.0,3217.5,4762.5,0.03982515950904581,0.03982515950904581,0.0,0.0,0.0,0.007964235478264135,mtm
2025-03-06,2025-03-06T15:00:00.000000,AG2504.SHF,8058.0,15.0,AG2504C8100.SHF,132.0,AG2504P8100.SHF,179.0,15.0,0.00018481065989847716,0.052054794520547946,0.20309207007288935,0.2011011764407158,0.4293617633333162,-0.575153463957954,-0.14579170062463775,0.14579170062463775,0.008850617460437629,0.009954511842078032,7.310715369036502,7.310761221900462,-5.622467764407091,-5.491737801823007,996378.2318367055,2643.0121005321776,989070.2197361734,162.9916314504303,260.49163145043036,435.0,-532.5,-97.5,2007.4697322119312,0.0,0.0,0.0,254.52116712306616,435.0,-532.5,-97.5,,2643.0121005321776,1980.0,2685.0,4665.0,5.970464327364188,5.970464327364188,0.0,0.0,0.0,1.1942122867016416,mtm
2025-03-07,2025-03-07T15:00:00.000000,AG2504.SHF,8048.0,15.0,AG2504C8100.SHF,122.5,AG2504P8100.SHF,179.5,15.0,0.00018698629441624365,0.049315068493150684,0.2061381915956735,0.21306711763143538,0.4020408350774499,-0.582659757592934,-0.18061892251548406,0.18061892251548406,0.006113219390947979,0.009858824912811268,6.766982830715804,6.76684413633538,-5.7324659274066505,-5.918959390495246,996219.2607002814,3270.9745136552765,988418.2861866262,-156.86875509369565,-21.868755093695665,-142.5,7.5,-135.0,-651.9335495472375,0.0,0.0,0.0,-23.971136424138482,-142.5,7.5,-135.0,,3270.9745136552765,1837.5,2692.5,4530.0,2.1023813304428165,2.1023813304428165,0.0,0.0,0.0,0.4204342226662373,mtm
2025-03-10,2025-03-10T15:00:00.000000,AG2504.SHF,8056.0,15.0,AG2504C8100.SHF,116.5,AG2504P8100.SHF,163.0,15.0,0.00018994365482233503,0.0410958904109589,0.2049852560460567,0.2121037705242634,0.376735629635102,-0.6201628037250038,-0.24342717408990178,0.24342717408990178,-3.9818569264607055e-15,0.0007059554585329924,6.178056387737235,6.177944261169923,-6.27191504479768,-6.483436957759864,995899.6397169357,4412.802193649314,987294.3375232863,-315.82572929814194,21.674270701858088,-90.0,-247.5,-337.5,-1123.9486633397619,0.0,0.0,0.0,17.87901665427576,-90.0,-247.5,-337.5,,4412.802193649314,1747.5,2445.0,4192.5,3.795254047582331,3.795254047582331,0.0,0.0,0.0,0.7589749120249676,mtm
2025-03-11,2025-03-11T15:00:00.000000,AG2504.SHF,7994.0,15.0,AG2504C8100.SHF,77.5,AG2504P8100.SHF,187.0,15.0,0.00018999999999999998,0.038356164383561646,0.20963356077671047,0.21357018604874609,0.46377956466827414,-0.5360681067429197,-0.07228854207464558,0.07228854207464558,-1.1619740140730884e-14,1.490834584093774e-14,6.288617958978001,6.288560883547498,-7.008324414474146,-7.133718413070085,995437.9928544112,1300.0878402394103,990170.405014172,-451.3872719036086,-226.38727190360865,-585.0,360.0,-225.0,2876.067490885489,0.0,0.0,0.0,-236.6468625244151,-585.0,360.0,-225.0,,1300.0878402394103,1162.5,2805.0,3967.5,10.259590620806437,10.259590620806437,0.0,0.0,0.0,2.052123336494623,mtm
2025-03-12,2025-03-12T15:00:00.000000,AG2504.SHF,8071.0,15.0,AG2504C8100.SHF,111.0,AG2504P8100.SHF,146.5,15.0,0.0001858857142857143,0.03561643835616438,0.1955382449924946,0.20150876119732855,0.454954671010197,-0.5368248918840802,-0.08187022087388324,0.08187022087388324,0.00198956812686127,1.1871397901985749e-14,6.056039577173863,6.055961470770574,-6.794173712442969,-6.9955027292168666,995415.9060595352,1486.8914177888526,990066.5146417465,-21.50673390378438,83.49326609621563,502.5,-607.5,-105.0,-103.89037242543866,0.0,0.0,0.0,82.9132051240036,502.5,-607.5,-105.0,,1486.8914177888526,1665.0,2197.5,3862.5,0.5800609722120451,0.5800609722120451,0.0,0.0,0.0,0.11600059438296946,mtm
2025-03-13,2025-03-13T15:00:00.000000,AG2504.SHF,8131.0,15.0,AG2504C8100.SHF,128.5,AG2504P8100.SHF,99.0,15.0,0.00018282857142857143,0.03287671232876712,0.20465192317962644,0.21545328989624976,0.551898891742643,-0.4477157932964082,0.10418309844623475,-0.10418309844623475,-5.128419116961829e-15,5.769471506582058e-15,5.859521617971969,5.859427107226745,-7.473071389067286,-7.861299286198033,995028.244396376,1905.813139925223,989709.9312564508,-376.3168012135051,73.68319878649491,262.5,-712.5,-450.0,-356.58338529566,0.0,0.0,0.0,62.33833684071036,262.5,-712.5,-450.0,,1905.813139925223,1927.5,1485.0,3412.5,11.344861945784551,11.344861945784551,0.0,0.0,0.0,2.2691993090886675,mtm
2025-03-14,2025-03-14T15:00:00.000000,AG2504.SHF,8358.0,15.0,AG2504C8100.SHF,304.0,AG2504P8100.SHF,46.5,15.0,0.00018077142857142857,0.030136986301369864,0.19070259064435963,0.1933494451642036,0.5511059464811064,-0.4488037626180492,0.10230218386305723,-0.10230218386305723,-3.2226260539528704e-15,4.081993001673636e-15,5.60274086039844,5.602722193769132,-7.2858163840701735,-7.3810581659429175,996518.3830292454,1924.0361030085862,989336.8469262369,1490.2565497905707,-354.74345020942934,2632.5,-787.5,1845.0,-373.08433021395217,0.0,0.0,0.0,-354.86136713058886,2632.5,-787.5,1845.0,,1924.0361030085862,4560.0,697.5,5257.5,0.11791692115954734,0.11791692115954734,0.0,0.0,0.0,0.023581026129317558,mtm
2025-03-17,2025-03-17T15:00:00.000000,AG2504.SHF,8334.0,15.0,AG2504C8100.SHF,279.0,AG2504P8100.SHF,41.5,15.0,0.00018377142857142856,0.021917808219178082,0.24237650930881494,0.24367040187120437,0.8471574943353194,-0.152819987946741,0.6943375063885784,-0.6943375063885784,-1.7010710543726326e-14,4.455186094785466e-15,2.937780943823565,2.9377794569050093,-6.772500061833284,-6.802710286841034,996068.2103481184,13018.567764070323,978242.1425840482,-413.1712138092994,36.828786190700605,-375.0,-75.0,-450.0,-11094.70434218871,0.0,0.0,0.0,-0.17268112697365723,-375.0,-75.0,-450.0,,13018.567764070323,4185.0,622.5,4807.5,37.00146731767426,37.00146731767426,0.0,0.0,0.0,7.401033566887353,mtm
2025-03-18,2025-03-18T15:00:00.000000,AG2504.SHF,8350.0,15.0,AG2504C8100.SHF,281.0,AG2504P8100.SHF,32.0,15.0,0.00019030000000000002,0.019178082191780823,0.26731423199176796,0.25763260394334797,0.7181202837575549,-0.25203331009597635,0.46608697366157853,-0.46608697366157853,-2.726222827403224e-14,0.007250688650163925,3.884348310002973,3.8843799080208026,-10.39265232997792,-9.507718245961314,995774.7737275542,8757.484678568671,982322.2890489857,-279.1410015332588,-166.64100153325882,30.0,-142.5,-112.5,4080.146464937404,0.0,0.0,0.0,-180.9366205642484,30.0,-142.5,-112.5,,8757.484678568671,4215.0,480.0,4695.0,14.295619030989569,14.295619030989569,0.0,0.0,0.0,2.858837922402684,mtm
